"INDEX_NAME"	"INDEX_REGION"	"LAT"	"LONG"	"LAKECODE"	"SAMPLEID"	"COLLDATE"	"COLLMETH"	"TAXAID"	"N_TAXA"	"EXCLUDE"	"NONTARGET"	"PHYLUM"	"CLASS"	"ORDER"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"GENUS"	"TOLVAL"	"FFG"	"HABIT"
"IEPA_2021_Bugs"	"Central"	39.882525	-90.939	"RDB"	"RDB_27Jul11"	"7/27/2011"	"LittoralABC"	"PHYSELLA"	3	FALSE	FALSE	"Mollusca"	"Gastropoda"	"Basommatophora"	"Physidae"	"Physinae"	""	"Physella"	9	"SC"	"CB"
"IEPA_2021_Bugs"	"Central"	39.882525	-90.939	"RDB"	"RDB_27Jul11"	"7/27/2011"	"LittoralABC"	"PLANORBULA"	2	FALSE	FALSE	"Mollusca"	"Gastropoda"	"Basommatophora"	"Planorbidae"	""	""	"PLANORBULA"	7	"SC"	""
"IEPA_2021_Bugs"	"Central"	39.882525	-90.939	"RDB"	"RDB_27Jul11"	"7/27/2011"	"LittoralABC"	"SPHAERIUM"	1	FALSE	FALSE	"Mollusca"	"Bivalvia"	"Veneroida"	"Pisidiidae"	""	""	"Sphaerium"	5	"CF"	"BU"
"IEPA_2021_Bugs"	"Central"	39.882525	-90.939	"RDB"	"RDB_27Jul11"	"7/27/2011"	"LittoralABC"	"SPHAEROMIAS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	"Sphaeromiini"	"Sphaeromias"	5	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	39.882525	-90.939	"RDB"	"RDB_27Jul11"	"7/27/2011"	"LittoralABC"	"STENOCHIRONOMUS"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Stenochironomus"	3	"SH"	"BU"
"IEPA_2021_Bugs"	"Central"	39.882525	-90.939	"RDB"	"RDB_27Jul11"	"7/27/2011"	"LittoralABC"	"TANYPODINAE"	1	TRUE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	""	""	6	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"ABLABESMYIA MALLOCHI"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"ANOPHELES"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Culicidae"	"Anophelinae"	""	"Anopheles"	6	"CF"	"SW"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"ARGIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Coenagrionidae"	""	""	"Argia"	5	"PR"	"CB"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CAENIS"	9	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Caenidae"	""	""	"Caenis"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CALLIBAETIS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	""	""	"Callibaetis"	4	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CENTROPTILUM"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Baetidae"	""	""	"Centroptilum"	2	"CG"	"SW"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CHIRONOMUS"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	11	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CLADOTANYTARSUS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	7	"CG"	"CB"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CRICOTOPUS"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiini"	"Cricotopus"	8	"SH"	"CN"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CRYPTOCHIRONOMUS"	16	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"CYPHON"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Scirtidae"	""	""	"Cyphon"	7	"SC"	"CB"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"DICROTENDIPES MODESTUS"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	6	"CG"	""
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"DINEUTUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Gyrinidae"	""	""	"Dineutus"	4	"PR"	"SW"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"ENALLAGMA"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Coenagrionidae"	""	""	"Enallagma"	6	"PR"	"CB"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"ENDOCHIRONOMUS"	40	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Endochironomus"	6	"SH"	"CN"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"GLOSSIPHONIIDAE"	1	FALSE	FALSE	"Annelida"	"HIRUDINEA"	"Rhynchobdellida"	"Glossiphoniidae"	""	""	""	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"GLYPTOTENDIPES"	182	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Glyptotendipes"	10	"CF"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"HYALELLA"	32	FALSE	FALSE	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Hyalellidae"	""	""	"Hyalella"	4	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"MICROCHIRONOMUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Microchironomus"	6	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"NANOCLADIUS"	7	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiini"	"Nanocladius"	3	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"OECETIS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Leptoceridae"	"Leptocerinae"	"Oecetini"	"Oecetis"	5	"PR"	"CN, SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"OLIGOCHAETA"	58	FALSE	FALSE	"Annelida"	"OLIGOCHAETA"	"Haplotaxida"	""	""	""	""	10	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"PALPOMYIA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	"Palpomyiini"	"Palpomyia"	6	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"PARACHIRONOMUS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Parachironomus"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"PARALAUTERBORNIELLA"	8	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Paralauterborniella"	6	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"POLYPEDILUM ILLINOENSE"	31	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Polypedilum"	5	"SH"	"CB"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"PROCLADIUS"	26	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Procladiini"	"Procladius"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"PSEUDOCHIRONOMUS"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Pseudochironomini"	"Pseudochironomus"	5	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.57073	-89.98140667	"RDD"	"RDD_9Aug10"	"8/9/2010"	"LittoralABC"	"TANYTARSUS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	7	"CF"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"ABLABESMYIA JANTA"	2	FALSE	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	""	"TANYPODINAE"	"ABLABESMYIA"	6	""	""
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"ABLABESMYIA MALLOCHI"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"ARGIA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Coenagrionidae"	""	""	"Argia"	5	"PR"	"CB"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CAENIS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Caenidae"	""	""	"Caenis"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CLADOTANYTARSUS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	7	"CG"	"CB"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CLINOTANYPUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Coelotanypodini"	"Clinotanypus"	6	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CRICOTOPUS"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	"Orthocladiini"	"Cricotopus"	8	"SH"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CRYPTOCHIRONOMUS"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CRYPTOTENDIPES"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptotendipes"	6	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"CULICOIDES"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae"	"Culicoidini"	"Culicoides"	5	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"DICROTENDIPES NERVOSUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"DICROTENDIPES"	6	""	""
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"DROMOGOMPHUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Gomphidae"	""	""	"Dromogomphus"	4	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"DUBIRAPHIA"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	""	""	"Dubiraphia"	5	"CG"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"EPICORDULIA"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Corduliidae"	""	""	"EPICORDULIA"	4.5	"PR"	""
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"ERPOBDELLA"	1	FALSE	FALSE	"Annelida"	"HIRUDINEA"	"Arhynchobdellida"	"Erpobdellidae"	"Erpobdellinae"	""	"Erpobdella"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"GLYPTOTENDIPES"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Glyptotendipes"	10	"CF"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"HYALELLA"	2	FALSE	FALSE	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Hyalellidae"	""	""	"Hyalella"	4	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"HYDROPTILA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Trichoptera"	"Hydroptilidae"	"Hydroptilinae"	"Hydroptilini"	"Hydroptila"	2	"SC"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"OLIGOCHAETA"	31	FALSE	FALSE	"Annelida"	"OLIGOCHAETA"	"Haplotaxida"	""	""	""	""	10	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"ORTHOCLADIUS/CRICOTOPUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Orthocladiinae"	""	"ORTHOCLADIUS/CRICOTOPUS"	6	""	""
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"PARALAUTERBORNIELLA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Paralauterborniella"	6	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"POLYPEDILUM HALTERALE"	38	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Polypedilum"	4	"SH"	"CB"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"PROCLADIUS"	18	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Procladiini"	"Procladius"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"PSEUDOCHIRONOMUS"	20	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Pseudochironomini"	"Pseudochironomus"	5	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"SIALIS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Megaloptera"	"Sialidae"	""	""	"Sialis"	4	"PR"	"BU"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"STENACRON"	5	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	""	""	"Stenacron"	4	"SC"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"STENONEMA"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Heptageniidae"	""	""	"Stenonema"	4	"SC"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"TANYTARSUS"	12	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Tanytarsus"	7	"CF"	"CN"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"TRIBELOS FUSCICORNE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"TRIBELOS"	4	"CG"	"bu"
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"TRIBELOS JUCUNDUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Tribelos"	5	"CG"	""
"IEPA_2021_Bugs"	"Central"	40.4534475	-90.790937	"RDE"	"RDE_10Jul12"	"7/10/2012"	"LittoralABC"	"Zavreliella"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Zavreliella"	2	"CG"	"bu"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"ABLABESMYIA ANNULATA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"ABLABESMYIA JANTA"	12	FALSE	FALSE	"ARTHROPODA"	"INSECTA"	"DIPTERA"	"CHIRONOMIDAE"	""	"TANYPODINAE"	"ABLABESMYIA"	6	""	""
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"ABLABESMYIA MALLOCHI"	3	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Tanypodinae"	"Pentaneurini"	"Ablabesmyia"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"ANTOCHA"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Tipulidae"	"Limoniinae"	"Limoniini"	"Antocha"	5	"CG"	"CN"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"CAENIS"	29	FALSE	FALSE	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Caenidae"	""	""	"Caenis"	6	"CG"	"SP"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"CHAULIODES"	8	FALSE	FALSE	"Arthropoda"	"Insecta"	"Megaloptera"	"Corydalidae"	"Chauliodinae"	""	"Chauliodes"	4	"PR"	"CN"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"CHIRONOMUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Chironomus"	11	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"CLADOTANYTARSUS"	11	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Tanytarsini"	"Cladotanytarsus"	7	"CG"	"CB"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"CORIXIDAE"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Hemiptera"	"Corixidae"	""	""	""	8	"PR"	"SW"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"CRYPTOCHIRONOMUS"	6	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Cryptochironomus"	8	"PR"	"SP"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"DICROTENDIPES MODESTUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	6	"CG"	""
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"DICROTENDIPES NEOMODESTUS"	1	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Dicrotendipes"	6	"CG"	"BU"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"DICROTENDIPES SIMPSONI"	9	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"DICROTENDIPES"	6	""	""
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"DINEUTUS"	2	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Gyrinidae"	""	""	"Dineutus"	4	"PR"	"SW"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"DUBIRAPHIA"	4	FALSE	FALSE	"Arthropoda"	"Insecta"	"Coleoptera"	"Elmidae"	""	""	"Dubiraphia"	5	"CG"	"CN"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"ENALLAGMA"	160	FALSE	FALSE	"Arthropoda"	"Insecta"	"Odonata"	"Coenagrionidae"	""	""	"Enallagma"	6	"PR"	"CB"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"ENDOCHIRONOMUS"	55	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Endochironomus"	6	"SH"	"CN"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"GLYPTOTENDIPES"	797	FALSE	FALSE	"Arthropoda"	"Insecta"	"Diptera"	"Chironomidae"	"Chironominae"	"Chironomini"	"Glyptotendipes"	10	"CF"	"BU"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"HELOBDELLA"	1	FALSE	FALSE	"Annelida"	"HIRUDINEA"	"Rhynchobdellida"	"Glossiphoniidae"	"Haementeriinae"	""	"Helobdella"	8	"PA"	"SP"
"IEPA_2021_Bugs"	"Central"	39.43178667	-89.90061667	"RDF"	"RDF_14Jul11"	"7/14/2011"	"LittoralABC"	"HYALELLA"	4	FALSE	FALSE	"Arthropoda"	"Malacostraca"	"Amphipoda"	"Hyalellidae"	""	""	"Hyalella"	4	"CG"	"SP"
